is_rumor,is_source_tweet,text
TRUE,FALSE,yensidltaw TheBeast My definition of being Canadian is to love this country and it's citizens. Very sad yours is NOT!!
TRUE,FALSE,yensidltaw TheBeast Robbing a bank and being a terrorist are two totally separate things.
TRUE,FALSE,TheBeast yensidltaw You're an ignorant asshole. I have no problem with comprehension!!
TRUE,FALSE,cdnmickeyfan yensidltaw lol who taught you English in school?? They need to be fired. One of the dumbest ppl I've seen on twitter hahaha
TRUE,FALSE,"TheBeast  oh and you definitely aren't a ""good dude""."
TRUE,FALSE,"cdnmickeyfan I think you are slightly demented, just slightly. You hop topics faster than you hop dicks. So have a bad day and FUCK YOU"
TRUE,FALSE,"cdnmickeyfan TheBeast Killing someone no matter ur intentions behind the killing is the same to me.  U commit a crime, u face the law."
TRUE,FALSE,cdnmickeyfan TheBeast You are not stripped of your citizenship in either cases.
TRUE,FALSE,"cdnmickeyfan TheBeast Sorry just saw this
What u just defined is being patriotic. Which is different from citizenship at least to me"
TRUE,FALSE,"cdnmickeyfan To be clear I love my Country &amp the people who fight for it
I'll not condone prejudice nor the notion of nd grade citizens"
TRUE,TRUE,#RIP Nathan Cirillo #Soldier #Ottawa #Canada love you http//t.co/PkMRRpho
TRUE,FALSE,CarlosAlvarez #RIP Nathan Cirillo #Soldier #Ottawa #Canada love you http//t.co/tySNFMXZaùAAWWW LOOK AT UR DOG BEAUTIFUL ä
TRUE,FALSE,CarlosAlvarez #RIP Nathan Cirillo #Soldier #Ottawa #Canada love you http//t.co/tySNFMXZaùRIP ¢¢SOLDIER I SALUTE TO U∏¢!!
TRUE,FALSE,CarlosAlvarez So sad.
TRUE,FALSE,CarlosAlvarez PartAnnMarie Condolences to his family.
TRUE,FALSE,CarlosAlvarez A tragedy.
TRUE,TRUE,"Thoughts go out to the family of Nathan Cirillo, , who was just identified as the soldier killed in Ottawa today. http//t.co/MMkWiVIDL"
TRUE,FALSE,"IndieToronto LiviRichelle He woke up this morning, put on his uniform, took his post at the Memorial. A Life ended too suddenly,too soon"
TRUE,FALSE,IndieToronto
TRUE,TRUE,"A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http//t.co/mhZMiJ"
TRUE,FALSE,"Newsradio A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http//t.co/cglOmVù prayers to his family &amp friends"
TRUE,FALSE,Newsradio So sad and senseless!  #RIPNathan
TRUE,FALSE,"Newsradio A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http//t.co/SQBLJnpUCù RIP ùÔ∏è"
TRUE,FALSE,"Newsradio A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http//t.co/LNMzQZJYESù Heartbreaking."
TRUE,FALSE,"My thoughts r w his family Newsradio A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http//t.co/UsYLNDlOOù"
TRUE,FALSE,Newsradio My thoughts and prayers are with his family and friends. RIP
TRUE,FALSE,"Newsradio A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http//t.co/EwKBpIntrYù"
TRUE,FALSE,"Newsradio A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP http//t.co/EzTZPDnyeUù So sad!"
TRUE,TRUE,"Updated Full story on Nathan Cirillo, the soldier killed in #Ottawashooting http//t.co/znQSFJeNQf http//t.co/qMgunIiJE"
TRUE,FALSE,"TorontoStar Updated Full story on Nathan Cirillo, the soldier killed in #Ottawashooting http//t.co/HvcHXPfx http//t.co/KGrQoQlJù"
TRUE,FALSE,TorontoStar  RIP Nathan Cirillo
TRUE,FALSE,TorontoStar  R.I.P.
TRUE,FALSE,"TorontoStar 
RIP"
TRUE,FALSE,"TorontoStar RIP Nathan Cirillo  Senseless, horrifying, shameful death."
TRUE,FALSE,TorontoStar may he rest in peace.π
TRUE,FALSE,TorontoStar may he rest in peace! God bless all who serve whether it be at home or abroad! You are all my heroes ùÔ∏è
TRUE,FALSE,TorontoStar Now that's an authentic smile that will be deeply missed.
TRUE,FALSE,TorontoStar RIP good man
TRUE,FALSE,"Only face we should see ""TorontoStar Nathan Cirillo, the soldier killed in #Ottawashooting http//t.co/fcrDtzCdQJ http//t.co/HaFMQGDZpZù"
TRUE,FALSE,rosejuddarcher TorontoStar well said.
TRUE,FALSE,TorontoStar God Bless
TRUE,FALSE,TorontoStar ThirstanF such a handsome man &amp far too young! #ottawashootings
TRUE,FALSE,".TorontoStar story on Nathan Cirillo, the soldier killed in #Ottawashooting http//t.co/paTqUqgCRl http//t.co/GubIsFYdE #OttawaStrong"
TRUE,FALSE,"TorontoStar Updated Story on N Cirillo, soldier killed in #Ottawashooting http//t.co/vDviYTYKU http//t.co/cOEkQHwoiù #HonourCirillo"
TRUE,FALSE,"""A young father."" MT TorontoStar Story on Nathan Cirillo, soldier killed in #Ottawashooting http//t.co/mmbuEMr http//t.co/hWakdnXKXo"
TRUE,FALSE,TorontoStar acoyne Look at that face. So beautiful. Such a tragic waste.
TRUE,FALSE,TorontoStar TeamAussiePups kenmoret God bless and my prayers are with the family and Canada.
TRUE,FALSE,Todaysparent TorontoStar this is devastating. I'm so so sorry to the family for their loss. He was a good man.
TRUE,TRUE,The soldier killed in #Ottawa today is being named as yearold Nathan Cirillo. Latest here http//t.co/IwpaIqXA http//t.co/nMEOVCJVUa
TRUE,FALSE,TelegraphNews Telegraph 
TRUE,FALSE,TelegraphNews Telegraph thoughts with his family and friends
TRUE,FALSE,TelegraphNews Telegraph So very sad. Condolences to the family and friends. #stopthemadness
TRUE,FALSE,TelegraphNews Telegraph that brave man rip Nathan
TRUE,FALSE,"TelegraphNews Telegraph Damn, he was still sooooo young! Poor family, such early loss. Sad, really really sad..."
TRUE,FALSE,TelegraphNews RIP NATHAN.
TRUE,FALSE,TelegraphNews r.i.p x
TRUE,FALSE,"TelegraphNews instapundit aaaaaand yet another victim of the Religion of Peace, I would imagine."
TRUE,FALSE,TelegraphNews The soldier killed in #Ottawa today is being named as yearold Nathan Cirillo. Prayers with Canada now #peace
TRUE,FALSE,TelegraphNews may his gentle soul rest in the bosom of our Lord Jesus Christ..#RIP dude
TRUE,FALSE,"TelegraphNews wheelingwhaup poor lad, he looks so nice. Love to his family they must be devastated."
TRUE,FALSE,TelegraphNews instapundit May he rest in peace and may his family be comforted at this horrible time #PrayersForNathanCirillo
TRUE,FALSE,annewithae TelegraphNews Aye  a tragedy. Love to his family
TRUE,FALSE,"TelegraphNews how sad another life lost, why??"
TRUE,FALSE,TelegraphNews RIP. Condolences to the family and friends. #stopthemadness
TRUE,FALSE,TelegraphNews may his gentle soul find peace in The Lord
TRUE,FALSE,TelegraphNews instapundit Prayers for his loved ones.
TRUE,FALSE,TelegraphNews The soldier killed in #Ottawa today is being named as yearold Nathan Cirillo. http//t.co/wfnFVkjzoù R.I.P.
TRUE,FALSE,TelegraphNews god bless this young man an his family
TRUE,TRUE,RIP Cpl. Nathan Cirillo identified as Canadian soldier killed in #ottawashooting #Canada http//t.co/TijUfihr
TRUE,FALSE,doglab Thoughts for his family and his dog.
TRUE,FALSE,doglab May he RIP as a national hero.
TRUE,TRUE,Canadian soldier killed in Ottawa identified http//t.co/dyvCaDAcN // #CDNpoli #OttawaShooting http//t.co/WEpRvsc
TRUE,FALSE,SunNewsNetwork R.I.P good sir
TRUE,FALSE,SunNewsNetwork Prayers are with those he left behind.
TRUE,FALSE,.SunNewsNetwork Deepest sympathies to family &amp friends of Cpl. Cirillo and to Canada for your loss. #OttawaShooting.
TRUE,FALSE,"SunNewsNetwork We need to shake hands &amp thank,every soldier &amp police officer we meet, to thank them for their service in keeping us safe."
TRUE,FALSE,heartbreaking SunNewsNetwork tenget
TRUE,FALSE,SunNewsNetwork I am so very truly sorry for his family.  Prayers for this family . My condolences
TRUE,FALSE,SunNewsNetwork His dog will also miss him very much.
TRUE,FALSE,SunNewsNetwork smithlois This is so sad. Why does there have to be violence all the time everywhere?
TRUE,FALSE,astoryweaver SunNewsNetwork This is a dreadful loss of a beautiful young man. I'm heartsore for his family and his friends.
TRUE,FALSE,sunnewsnetwork. Rest in Peace u will always be remembered in our hearts
TRUE,FALSE,SunNewsNetwork #FRENCH #PATRIOTS SAY #RIP
TRUE,FALSE,SunNewsNetwork Great photo of a guy who deserves to be remembered as one in service to his country.
TRUE,FALSE,"SunNewsNetwork This is a terrible loss and I'm sad and sorry.  Unfortunately, you were not protected by the Cdn DND we need to protect us."
TRUE,FALSE,SunNewsNetwork My thoughts and prayers are with his family and friends.
TRUE,FALSE,SunNewsNetwork 
TRUE,FALSE,SunNewsNetwork Canadian soldier killed in Ottawa identified http//t.co/prBlfieK // #CDNpoli #OttawaShooting http//t.co/DcefuAlMùRIP
TRUE,FALSE,SunNewsNetwork sending prayers and healing for the sickness in our world. &lt grammypags
TRUE,FALSE,"SunNewsNetwork VRMcCoy A young man died beacuse of barbarian terrorists? Soon realitty in Sweden,with open borders for kriminell jihadists"
TRUE,TRUE,Soldier killed in #OttawaShooting identified as Cpl. Nathan Cirillo via globeandmail http//t.co/WLFsHZ http//t.co/wKVKFaX
TRUE,FALSE,nypost globeandmail Om Ami Dewa Hrih
TRUE,FALSE,nypost globeandmail heartbreaking.
TRUE,FALSE,nypost globeandmail Sad 
TRUE,FALSE,nypost flyingj globeandmail my condolences to his family and his friends. BZ Cpl.... You will not be forgotten.
TRUE,FALSE,nypost globeandmail Now he is protecting and protected by the other #ANGELS so sad RIP
TRUE,FALSE,nypost globeandmail Thank you Cpl Cirillo for standing guard at Tomb of Unknown Soldier. We will never forget. We Stand to Remember You.
TRUE,FALSE,nypost globeandmail Deepest condolences  and prayers to his family. Such senseless violence! ôè
TRUE,FALSE,nypost globeandmail Sad for his family and dog
TRUE,FALSE,nypost globeandmail His dog will also miss him very much.
TRUE,FALSE,nypost globeandmail god damn the Muslim that killed him
TRUE,FALSE,nypost globeandmail rest in peace.
TRUE,FALSE,nypostSoldier killed #OttawaShooting is Cpl.Nathan Cirillovia globeandmailhttp//t.co/TiSckjdac http//t.co/KQqQOgQIl the madness
TRUE,FALSE,nypost globeandmail this man's family is in my thoughts tonight.
TRUE,FALSE,nypost RIP
TRUE,TRUE,CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall. He's a recent convert to Islam  http//t.co/IKFMcA
TRUE,FALSE,"PzFeed 

&amp why is that relevant"
TRUE,FALSE,PzFeed Shocker!!!
TRUE,FALSE,PzFeed CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall. He's a recent convert to Islamù Ô∏èê∏
TRUE,FALSE,PzFeed religon of peace my ass
TRUE,FALSE,"GrotetheGoat PzFeed 

does this one man represent all Muslims? no. that's like saying Jeffery Dahmer represents all Christians."
TRUE,FALSE,HashtagRiseUp PzFeed uhhh because Islam is a terrorist religion that seeks to submit and enslave the whole world. Ever heard of ISIS?
TRUE,FALSE,PzFeed don't.
TRUE,FALSE,"JesusWillKill PzFeed 

Islam is in no way affiliated with ISIS. That's like saying Christianity is directly affiliated with the KKK."
TRUE,FALSE,"HashtagRiseUp PzFeed oh no of course not, but its ridiculous to kill just because his god told him to.."
TRUE,FALSE,"GrotetheGoat PzFeed 

That just represents that this one man is deranged. I'm positive the other .% of Muslims are normal people"
TRUE,FALSE,"PzFeed but why did you have to add the ""Islam"" part"
TRUE,FALSE,HashtagRiseUp PzFeed i wouldnt say % lol atleast towards christians
TRUE,FALSE,"HashtagRiseUp PzFeed u r either ignorant or using deceit, Muhammad himself haa commanded worldwide jihad. ISIS is the caliphate, genius"
TRUE,FALSE,PzFeed terrorist! Fucker
TRUE,FALSE,PzFeed BlackberryF JohnnyD
TRUE,FALSE,"Thank you PzFeed once again for encouraging racial stereotypes, no need to mention his religion. At all."
TRUE,FALSE,"ADTRsgb Your mom pzfeed once again for encouraging racial stereotypes, no need to mention his religion. At all."
TRUE,FALSE,"GrotetheGoat PzFeed 

why not ? have you ever met a Muslim? they're just normal people who happen to believe in a different deity"
TRUE,FALSE,Funny how if a white person shoots up a school no article ever mentions that they're Christian ê∏Ô∏è
TRUE,FALSE,I'd expect better from an independent news source.
TRUE,FALSE,"JesusWillKill PzFeed 

That is % false. ISIS is in NO way affiliated with Islam. They are simply a deranged terrorist organization."
TRUE,FALSE,"ADTRsgb 

wow, a sensible person on twitter. who knew."
TRUE,FALSE,HashtagRiseUp I would like to see a news feed of show many Christian soldiers kill innocent civilians in country just to get oil lmao
TRUE,FALSE,HashtagRiseUp people will take any chance to hate on Islam and it's disgusting
TRUE,FALSE,"ADTRsgb 

yeah. people like to ignore the truth and mindlessly hate on something because it's 'cool'"
TRUE,FALSE,HashtagRiseUp GrotetheGoat PzFeed LOLOL
TRUE,FALSE,sophiasweden PzFeed because he's a jihadist retard
TRUE,FALSE,HashtagRiseUp PzFeed u do realize that that where ISIS controls territory that the Islam they practice is what everyone practices?
TRUE,FALSE,HashtagRiseUp PzFeed the idea of Islam is relative. And your idea of is becoming less popular and ISIS is attracting people globally
TRUE,FALSE,"HashtagRiseUp PzFeed im sure most of them are, but there is definitly a portion of them that arent normal"
TRUE,FALSE,HashtagRiseUp JesusWillKill PzFeed it's literally in their name lol
TRUE,FALSE,HashtagRiseUp JesusWillKill PzFeed ISIS bases its actions off of reading the quran literally. Therefore islam. % of muslims arent ++
TRUE,FALSE,HashtagRiseUp JesusWillKill PzFeed like that but it is still based off islam
TRUE,FALSE,ADTRsgb HashtagRiseUp hiw dare u our troops fight hard and get less money than the immigrants that come over here illegally ffs!!
TRUE,TRUE,CBC News Ottawa has independently confirmed that the gunman who was shot and killed is Michael ZehafBibeau. #cbcOTT #OTTnews
TRUE,FALSE,.CBCOttawa never again #OTTnews
TRUE,FALSE,CBCOttawa How bout that long gun registry now!?
TRUE,FALSE,CBCOttawa redsteeze Is that a Irish Catholic name?
TRUE,FALSE,SmotheringTwat assuming didn't criminally acquire the firearm right?
TRUE,FALSE,CBCOttawa brucearthur Isis
TRUE,FALSE,CBCOttawa UncleRee independent ???
TRUE,FALSE,SmotheringTwat jsmith To obtain a rifle legally in this country you still have to possess a license. That IS the only way legally.
TRUE,FALSE,SmotheringTwat And that would have stopped this guy from buying a gun and shooting someone... how?
TRUE,FALSE,BlakanWite SmotheringTwat yeah I'm very aware that you need to be licensed.
TRUE,FALSE,"SmotheringTwat I highly doubt any of the firearms used in this attack were acquired legally, and even if they were the LGR wouldn't help"
TRUE,FALSE,Cmdrd Worth a try? Harpers policies basically welcome these kinds of things!
TRUE,FALSE,MrLucky The lack thereof most certainly did help. There's no disputing that!
TRUE,FALSE,"SmotheringTwat Guns don't kill people, people kill people. If this guy couldn't get a gun, could've used a knife. Knife registry next?"
TRUE,TRUE,"BREAKING Michael ZehafBebeau had been designated ""highrisk traveller"" by CDN govt, which confiscated his passport http//t.co/dPeMQjzm"
TRUE,FALSE,committee BlogsofWar How come we have to pussy foot around terrorism for hours before calling what it is.
TRUE,FALSE,committee Pathetic.
TRUE,FALSE,committee kshaidle maybe we should start revoking passports AFTER they leave...
